name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Renault KWID 1.0 RXT Optional,2017.0,300000,30300.0,Petrol,Individual,Manual,First Owner
Volkswagen Vento Diesel Style Limited Edition,2013.0,340000,85000.0,Diesel,Individual,Manual,
Maruti Swift Dzire VXi,2009.0,250000,80659.0,Petrol,Dealer,Manual,First Owner
Chevrolet Aveo 1.4 LS,2008.0,170000,81324.0,Petrol,Dealer,Manual,First Owner
Honda Amaze S i-Dtech,2013.0,315000,127884.0,Diesel,Dealer,Manual,
Chevrolet Beat PS,2015.0,200000,50000.0,Petrol,Individual,Manual,First Owner
Chevrolet Beat PS,2016.0,300000,25000.0,Petrol,Individual,Manual,First Owner
Honda Amaze S i-Dtech,2015.0,300000,66755.0,Diesel,Dealer,Manual,First Owner
Honda City E,2013.0,380000,123084.0,Petrol,Dealer,Manual,First Owner
Maruti Swift VXI BSIII,2009.0,250000,806599.0,Petrol,Dealer,Manual,
Honda Amaze S i-Dtech,2013.0,310000,95851.0,Diesel,Dealer,Manual,First Owner
Maruti Wagon R VXI Minor ABS,2010.0,260000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008.0,150000,50000.0,,Individual,Manual,Second Owner
Maruti Esteem Vxi - BSIII,2006.0,85000,60000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,,280000,15000.0,Petrol,Individual,Manual,Second Owner
Mahindra Xylo H4 ABS,2016.0,850000,40000.0,Diesel,Individual,Manual,First Owner
Datsun GO Plus T Option BSIV,2017.0,375000,20000.0,Petrol,Individual,Manual,Second Owner
Hyundai Elantra CRDi (Leather Option),2006.0,125000,120000.0,Diesel,Individual,Manual,Third Owner
Chevrolet Beat Diesel LT,2012.0,250000,110000.0,Diesel,Individual,Manual,First Owner
Toyota Corolla Altis D-4D J,2014.0,715000,234000.0,Diesel,Individual,Manual,First Owner
Hyundai i20 1.4 CRDi Era,2011.0,220000,70000.0,Diesel,Individual,Manual,First Owner
Tata Indica Vista Aqua 1.3 Quadrajet,2010.0,110000,110000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna XXi (Petrol),2007.0,150000,84000.0,Petrol,Individual,Manual,Second Owner
Nissan Sunny Diesel XV,2012.0,300000,170000.0,Diesel,Individual,Manual,First Owner
Datsun RediGO T Option,2017.0,220000,40000.0,Petrol,Individual,Manual,First Owner
Maruti Wagon R LX,2006.0,75000,96000.0,Petrol,Individual,Manual,Second Owner
Tata Indigo LS,2009.0,100000,20000.0,Diesel,Individual,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2016.0,380000,15000.0,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing XK (Non-AC),2007.0,100000,50000.0,Petrol,Individual,Manual,First Owner
Volkswagen Passat 1.8 TSI MT,2010.0,480000,80000.0,,Individual,Manual,Second Owner
Toyota Etios GD,2012.0,300000,,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LS,2013.0,190000,70000.0,Diesel,Individual,Manual,First Owner
Ford Figo Diesel LXI,2012.0,190000,130000.0,Diesel,Individual,Manual,Second Owner
Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2017.0,650000,19014.0,Petrol,,Manual,First Owner
Toyota Corolla Executive (HE),2009.0,300000,23262.0,Petrol,Dealer,Manual,First Owner
Ford Freestyle Titanium Diesel BSIV,2016.0,700000,29600.0,Diesel,Dealer,Manual,First Owner
Hyundai i10 Sportz 1.1L,2015.0,310000,35925.0,Petrol,Dealer,Manual,
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000,12000.0,Petrol,Individual,Manual,First Owner
Toyota Etios V,2013.0,415000,40771.0,Petrol,Dealer,Manual,First Owner
Maruti Celerio VXI AT,2015.0,395000,30500.0,Petrol,Dealer,Automatic,Second Owner
Toyota Etios Liva 1.2 G,2014.0,430000,42000.0,Petrol,Dealer,Manual,Second Owner
Toyota Corolla H6,2007.0,215000,55800.0,Petrol,,Manual,Second Owner
Renault Duster RXL AWD,2014.0,550000,66569.0,Diesel,Dealer,Manual,First Owner
Volkswagen Polo 1.5 TDI Trendline,2014.0,415000,81358.0,Diesel,Dealer,Manual,First Owner
Volkswagen Polo 1.5 TDI Comfortline,2015.0,450000,82695.0,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2014.0,285000,68293.0,Diesel,Dealer,Manual,Second Owner
Honda Jazz VX CVT,2016.0,580000,32000.0,Petrol,Dealer,Automatic,First Owner
Maruti Swift Dzire Tour LDI,2014.0,300000,,Diesel,Dealer,Manual,First Owner
Hyundai Verna CRDi 1.6 SX Option,2018.0,1200000,60000.0,Diesel,Individual,Manual,First Owner
Maruti 800 Std MPFi,2006.0,78000,64700.0,Petrol,Individual,Manual,First Owner
Maruti 800 AC,2002.0,65000,100000.0,Petrol,Individual,Manual,Second Owner
Tata Zest Quadrajet 1.3 75PS XE,2016.0,400000,88470.0,,Individual,Manual,First Owner
Hyundai Verna 1.6 CRDI SX Option,2016.0,850000,75000.0,Diesel,Individual,Manual,First Owner
Volkswagen Vento Diesel Highline,2013.0,450000,120000.0,,Individual,Manual,Second Owner
Mercedes-Benz E-Class E250 CDI Blue Efficiency,2012.0,2500000,35000.0,Diesel,Individual,Automatic,First Owner
Toyota Etios 1.4 VXD,2017.0,780000,70000.0,Diesel,Individual,Manual,First Owner
Toyota Fortuner 2.8 2WD AT BSIV,2017.0,3200000,57000.0,Diesel,Individual,Automatic,First Owner
Maruti Alto 800 VXI,2020.0,350000,1000.0,Petrol,Individual,Manual,First Owner
Mahindra Quanto C6,2013.0,285000,,Diesel,Individual,Manual,Second Owner
Volkswagen Vento 1.5 TDI Highline,2015.0,525000,98000.0,Diesel,Dealer,Manual,First Owner
Maruti Ciaz ZDi,2014.0,550000,90000.0,Diesel,Dealer,Manual,Second Owner
Volkswagen Ameo 1.5 TDI Comfortline,2018.0,580000,,Diesel,Individual,Manual,First Owner
Tata Nano CX SE,2013.0,75000,25000.0,Petrol,Individual,Manual,Third Owner
Tata Manza Aura Quadrajet,2009.0,185000,60000.0,Diesel,Individual,Manual,Third Owner
Maruti Omni E 8 Str STD,2007.0,110000,90000.0,Petrol,Individual,Manual,Fourth & Above Owner
Honda City 1.5 EXI,2004.0,180000,200000.0,Petrol,Individual,Manual,Second Owner
Volkswagen Polo Diesel Comfortline 1.2L,2010.0,350000,110000.0,Diesel,Individual,Manual,Second Owner
Chevrolet Optra 1.6 LS,2005.0,60000,126000.0,Petrol,Individual,Manual,Second Owner
Mahindra TUV 300 T10,2018.0,695000,70000.0,Diesel,Individual,Manual,First Owner
Mahindra Alturas G4 4X2 AT BSIV,2019.0,2700000,5000.0,Diesel,Individual,Automatic,First Owner
Maruti Zen Estilo LX BSIII,2007.0,135000,74183.0,Petrol,Individual,Manual,Second Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,640000,70000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto 800 VXI,2014.0,160000,90000.0,Petrol,Individual,Manual,First Owner
Tata Indica LXI,2004.0,80000,46000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2013.0,340000,110000.0,Diesel,Individual,Manual,Second Owner
Maruti Ritz VDi,2012.0,110000,80000.0,Diesel,Individual,Manual,Second Owner
Tata Sumo Gold EX,2013.0,250000,90000.0,Diesel,Individual,Manual,Second Owner
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1300000,70000.0,Diesel,Individual,Manual,First Owner
Mahindra Quanto C6,2014.0,250000,1.0,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,450000,192000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R LX Minor,2013.0,240000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra Bolero DI DX 7 Seater,2007.0,225000,120000.0,Diesel,,Manual,Second Owner
Maruti Wagon R VXI Optional,2015.0,275000,60000.0,Petrol,Individual,Manual,Second Owner
Tata Sumo Victa CX 7/9 Str BSII,2012.0,320000,120000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto LX BSIII,2008.0,75000,120000.0,Petrol,Individual,Manual,First Owner
Tata Indica GLS BS IV,2007.0,85000,50000.0,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aqua TDI BSIII,2009.0,90000,120000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI Minor,2007.0,85000,80000.0,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio M2DI,2008.0,350000,80000.0,Diesel,Individual,Manual,Second Owner
Skoda Superb Elegance 2.0 TDI CR AT,2009.0,355000,100000.0,Diesel,Individual,Automatic,Second Owner
Maruti Swift VXI,2020.0,619000,1500.0,Petrol,Individual,Manual,First Owner
Jeep Compass 2.0 Longitude Option BSIV,2018.0,1700000,50000.0,Diesel,Individual,Manual,First Owner
Tata Indica DL,2006.0,55000,100000.0,Diesel,Individual,Manual,Second Owner
Ford Fiesta 1.6 ZXi Leather,2006.0,95000,83411.0,Petrol,Individual,Manual,First Owner
Volkswagen Vento Diesel Highline,2011.0,300000,120000.0,Diesel,Individual,Manual,Second Owner
Ford Fiesta 1.6 ZXi Leather,2006.0,81000,83411.0,Petrol,Individual,Manual,First Owner
Skoda Superb Elegance 2.0 TDI CR AT,2015.0,1000000,80000.0,Diesel,Individual,Automatic,Second Owner
Maruti Ertiga VDI,2019.0,925000,50000.0,Diesel,Individual,Manual,First Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,450000,40000.0,Diesel,Individual,Manual,First Owner
Mahindra Scorpio EX,2014.0,600000,13270.0,Diesel,Individual,Manual,First Owner
Hyundai Santro Xing XL AT eRLX Euro III,2006.0,85000,100000.0,Petrol,Individual,Automatic,Third Owner
Mahindra Thar DI 4X4 PS,2016.0,700000,50000.0,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Magna BSIV,2017.0,486000,26500.0,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2013.0,400000,90000.0,Diesel,Individual,Manual,First Owner
Ford Fiesta 1.4 Duratec ZXI,2008.0,120000,100000.0,Petrol,Individual,Manual,Third Owner
Maruti Alto 800 LXI,2018.0,275000,35000.0,Petrol,Individual,Manual,First Owner
Hyundai i20 Asta Option 1.4 CRDi,2016.0,580000,57000.0,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire LXI,2015.0,375000,70000.0,Petrol,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV with ABS,2015.0,229999,100000.0,Petrol,Individual,Manual,Third Owner
Maruti Alto LX,2010.0,110000,88000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2017.0,600000,60000.0,Diesel,Individual,Manual,First Owner
Maruti A-Star Vxi,2009.0,120000,,Petrol,Individual,Manual,Second Owner
Ford Figo Diesel Titanium,2010.0,200000,100000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX CRDi (O),2012.0,450000,110000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX CRDi (O),2012.0,550000,80000.0,Diesel,,Manual,Second Owner
Maruti Alto LX,2012.0,220000,80000.0,Petrol,Individual,Manual,Second Owner
Maruti 800 EX,2001.0,40000,30000.0,Petrol,Individual,Manual,First Owner
Renault KWID Climber 1.0 AMT,2017.0,300000,20000.0,Petrol,Individual,Automatic,First Owner
Mahindra Bolero Power Plus SLE,2018.0,630000,40000.0,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2017.0,610000,40000.0,Diesel,Individual,Manual,Second Owner
Hyundai Xcent 1.2 VTVT S,2019.0,660000,7000.0,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI LPG BSIV,2012.0,220000,80000.0,LPG,Individual,Manual,
Nissan Micra Diesel XV Premium,2011.0,138000,90000.0,Diesel,Individual,Manual,Second Owner
Nissan Micra Diesel XV Premium,2013.0,210000,13770.0,Diesel,Individual,Manual,First Owner
Maruti Zen LXi - BS III,2005.0,125000,34000.0,Petrol,Dealer,Manual,First Owner
Maruti Alto LXi BSIII,2008.0,125000,102000.0,Petrol,Dealer,Manual,First Owner
Honda City i DTEC SV,2014.0,725000,110000.0,Diesel,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2011.0,170000,90000.0,Petrol,Individual,Manual,Second Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1200000,70000.0,Diesel,Individual,Manual,Third Owner
Maruti Wagon R VXI BSIII,2003.0,70000,90000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto LXi,2007.0,100000,70000.0,Petrol,Individual,Manual,Second Owner
Honda Civic 1.8 (E) MT,2006.0,300000,80000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift VDI,2013.0,450000,100000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2015.0,530000,100000.0,Diesel,Individual,Manual,First Owner
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000,143000.0,Petrol,Individual,Manual,Third Owner
Honda City 1.5 V MT,2010.0,350000,115000.0,Petrol,Individual,Manual,Second Owner
Tata Manza ELAN Quadrajet BS IV,2011.0,165000,100000.0,Diesel,Individual,Manual,
Maruti Swift Dzire ZDI,2019.0,475000,120000.0,Diesel,Individual,Manual,Second Owner
Mahindra Xylo E4 ABS BS IV,2013.0,350000,42000.0,Diesel,Individual,Manual,First Owner
Renault KWID RXL,2016.0,229999,38000.0,Petrol,Individual,Manual,First Owner
Honda WR-V i-DTEC VX,2018.0,800000,,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire ZDI,2014.0,475000,120000.0,Diesel,Individual,Manual,Second Owner
Nissan Terrano XL 110 PS,2014.0,425000,136906.0,,Individual,Manual,First Owner
Maruti Ciaz VDi Plus,2015.0,660000,97000.0,Diesel,Individual,Manual,Second Owner
Honda Amaze S CVT Petrol,2019.0,610000,10000.0,Petrol,Individual,Automatic,First Owner
Honda Brio S MT,2013.0,240000,50000.0,Petrol,Individual,Manual,Third Owner
Maruti Esteem Lxi,2005.0,70000,60000.0,Petrol,Individual,Manual,
Toyota Corolla Altis Diesel D4DGL,2011.0,550000,120000.0,Diesel,Individual,Manual,First Owner
Tata Indica Vista Aura 1.2 Safire,2010.0,100000,120000.0,Petrol,Individual,Manual,Second Owner
Mahindra Bolero SLE,2010.0,350000,90000.0,Diesel,Individual,Manual,Second Owner
Hyundai EON Era Plus,2013.0,200000,120000.0,Petrol,Individual,Manual,First Owner
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000,3000.0,Petrol,Individual,Automatic,First Owner
Maruti Ritz VDi,2014.0,350000,133000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV,2016.0,400000,25000.0,Petrol,Individual,Manual,First Owner
Hyundai i20 Active 1.2 S,2017.0,570000,35000.0,Petrol,Individual,Manual,First Owner
Maruti Omni MPI STD BSIV,2015.0,130000,70000.0,Petrol,Individual,Manual,First Owner
Maruti Alto 800 LXI,2016.0,210000,52000.0,Petrol,Individual,Manual,First Owner
Hyundai Creta 1.4 E Plus,2018.0,800000,52000.0,Diesel,Individual,Manual,First Owner
Honda Jazz 1.5 E i DTEC,2017.0,700000,39000.0,Diesel,Individual,Manual,First Owner
Tata Indica Vista Quadrajet VX,2011.0,200000,28689.0,Diesel,Individual,Manual,First Owner
Tata Aria Pure LX 4x2,2014.0,495000,90000.0,Diesel,Individual,Manual,Second Owner
Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000,80322.0,Diesel,Dealer,Manual,First Owner
Ford Freestyle Trend Petrol BSIV,2019.0,650000,8000.0,Petrol,Individual,Manual,First Owner
Mahindra Jeep MM 775 XDB,2000.0,155000,50000.0,Diesel,Individual,Manual,Second Owner
Maruti 800 AC BSIII,,75000,90000.0,Petrol,Individual,Manual,Second Owner
Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000,61658.0,Diesel,Dealer,Manual,First Owner
Maruti Zen Estilo LX BSIV,2010.0,90000,50000.0,Petrol,Individual,Manual,Third Owner
Maruti Ertiga SHVS VDI,2016.0,600000,80000.0,Diesel,Individual,Manual,First Owner
Mahindra Scorpio SLE BSIII,2010.0,400000,185000.0,Diesel,Individual,Manual,First Owner
Maruti Swift VDI BSIV,2014.0,370000,57000.0,Diesel,Individual,Manual,Second Owner
Maruti 800 DX,2000.0,50000,60000.0,Petrol,Individual,Manual,First Owner
Honda City 1.5 GXI,2004.0,125000,120000.0,Petrol,Individual,Manual,Second Owner
Honda CR-V Diesel 4WD,2018.0,1800000,,Diesel,Individual,Automatic,First Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000,20000.0,Petrol,Individual,Automatic,First Owner
Maruti Ertiga BSIV VXI AT,2017.0,800000,30600.0,,Individual,Automatic,First Owner
Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000,5000.0,Petrol,Individual,Manual,First Owner
Audi A4 35 TDI Premium,2015.0,2300000,35000.0,Diesel,Individual,Automatic,Third Owner
Hyundai Xcent 1.1 CRDi SX,2016.0,430000,35000.0,Diesel,Individual,Manual,First Owner
Hyundai Verna 1.6 SX VTVT,2017.0,650000,23000.0,Petrol,Individual,Manual,First Owner
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004.0,170000,120000.0,Diesel,,Manual,First Owner
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000,235000.0,Diesel,Individual,Automatic,First Owner
Maruti Alto 800 LXI,2013.0,250000,87000.0,Petrol,Individual,Manual,First Owner
Ford Ecosport 1.0 Ecoboost Titanium,2014.0,550000,72000.0,Petrol,Individual,Manual,Second Owner
Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000,64000.0,,Individual,Automatic,Second Owner
Maruti Zen Estilo VXI BSIII,2007.0,140000,100000.0,Petrol,Individual,Manual,Second Owner
Chevrolet Beat LT,2012.0,155000,12000.0,Petrol,Individual,Manual,First Owner
Hyundai Accent Executive,2010.0,120000,67000.0,Petrol,Individual,Manual,Third Owner
Toyota Innova 2.5 E 8 STR,2012.0,287000,70000.0,Diesel,Individual,Manual,First Owner
Maruti Baleno Alpha 1.3,2016.0,675000,60000.0,Diesel,,Manual,First Owner
Hyundai i10 Magna 1.2 iTech SE,2011.0,235000,74500.0,Petrol,Individual,Manual,Second Owner
Hyundai i20 1.4 CRDi Asta,2011.0,300000,118700.0,Diesel,Individual,Manual,Second Owner
Nissan Micra XL CVT,2015.0,434999,40000.0,Petrol,Individual,Automatic,Second Owner
Mahindra Scorpio VLX AT 2WD BSIII,2004.0,225000,223660.0,Diesel,Individual,Automatic,Third Owner
Toyota Corolla AE,2006.0,160000,140000.0,Petrol,Individual,Manual,Second Owner
Hyundai Grand i10 Nios Sportz,2020.0,600000,5000.0,Petrol,Individual,Manual,First Owner
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000,100000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VXi,2011.0,300000,100000.0,Petrol,Individual,Manual,Second Owner
Maruti Baleno Delta 1.2,2018.0,600000,2000.0,Petrol,Individual,Manual,
Hyundai Grand i10 Nios AMT Magna,2020.0,640000,4000.0,Petrol,Individual,Automatic,First Owner
Tata Indica DLS,2006.0,50000,120000.0,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai Verna 1.6 VTVT S,2015.0,600000,35000.0,Petrol,Individual,Manual,First Owner
Hyundai i10 Magna LPG,2014.0,290000,29000.0,LPG,Individual,Manual,First Owner
Hyundai Verna 1.6 VTVT S,2015.0,600000,30000.0,Petrol,Individual,Manual,First Owner
Tata Manza Aqua Quadrajet BS IV,2012.0,190000,120000.0,Diesel,Individual,Manual,First Owner
Hyundai i10 Era 1.1,2008.0,160000,110000.0,Petrol,Individual,Manual,Third Owner
Maruti Alto K10 VXI,2017.0,325000,15000.0,Petrol,Individual,Manual,First Owner
Mahindra Bolero DI,2006.0,200000,73756.0,Diesel,Individual,Manual,First Owner
Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000,40000.0,Diesel,Individual,Automatic,First Owner
Chevrolet Spark 1.0 LS,2011.0,125000,60000.0,Petrol,Individual,Manual,Third Owner
Hyundai i10 Magna 1.1,2008.0,155000,60000.0,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai i20 Asta 1.4 CRDi,2015.0,550000,90000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R LX BSIII,2009.0,130000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner
Maruti 800 AC,2002.0,80000,70000.0,Petrol,Individual,Manual,Second Owner
Toyota Etios Cross 1.4L GD,2015.0,500000,80000.0,Diesel,Individual,Manual,Second Owner
Renault KWID RXT BSIV,2019.0,250000,,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 2WD,2012.0,580000,70000.0,Diesel,Individual,Manual,First Owner
Daewoo Matiz SD,2002.0,60000,,Petrol,Individual,Manual,First Owner
Toyota Etios GD,2012.0,300000,185000.0,Diesel,Individual,Manual,First Owner
Ford Figo Diesel Titanium,2014.0,200000,90000.0,Diesel,Individual,Manual,Second Owner
Tata Hexa XT,2017.0,1200000,16400.0,Diesel,Individual,Manual,First Owner
Toyota Etios Cross 1.4L GD,2015.0,350000,80000.0,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W8 4WD,2012.0,600000,80000.0,Diesel,Individual,Manual,Second Owner
Honda Jazz V,2019.0,650000,,Petrol,Individual,Manual,First Owner
Maruti A-Star Lxi,2008.0,120000,40000.0,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2010.0,180000,120000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna VTVT 1.6 AT SX Option,2018.0,950000,41395.0,Petrol,Individual,Automatic,First Owner
Tata Manza Aura Quadrajet BS IV,2012.0,250999,35000.0,Diesel,Individual,Manual,Second Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000,52000.0,Diesel,Dealer,Manual,First Owner
Audi A8 L 3.0 TDI quattro,2009.0,1250000,47000.0,Diesel,Dealer,Automatic,Second Owner
Chevrolet Beat LT,2013.0,165000,50000.0,Petrol,Individual,Manual,First Owner
Hyundai Elantra SX,2015.0,700000,48000.0,Petrol,Dealer,Manual,First Owner
Mahindra XUV500 W8 4WD,2015.0,750000,53000.0,Diesel,Dealer,Manual,First Owner
Mahindra Renault Logan 1.5 DLS,2008.0,89999,213000.0,Diesel,Individual,Manual,First Owner
Datsun redi-GO AMT 1.0 T Option,2018.0,290000,,Petrol,Dealer,Automatic,First Owner
Tata Nano Cx BSIII,2014.0,45000,7000.0,Petrol,Individual,Manual,Second Owner
Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000,88000.0,Diesel,Dealer,Automatic,First Owner
Nissan Terrano XL Plus 85 PS,2015.0,530000,55000.0,Diesel,Dealer,Manual,First Owner
BMW X1 sDrive20d M Sport,2014.0,1485000,48000.0,Diesel,Dealer,Automatic,First Owner
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000,71014.0,Diesel,Dealer,Manual,First Owner
Honda Amaze S Diesel,2015.0,400000,60000.0,Diesel,Dealer,Manual,First Owner
Mahindra KUV 100 D75 K6 Plus,2017.0,380000,71000.0,Diesel,Dealer,Manual,First Owner
Honda City i-VTEC CVT VX,2016.0,750000,45000.0,Petrol,Dealer,Automatic,First Owner
Honda Brio VX,2017.0,390000,,Petrol,Dealer,Manual,First Owner
Maruti Alto LXi,2009.0,110000,20000.0,Petrol,Individual,Manual,First Owner
MG Hector Sharp Diesel MT BSIV,2019.0,1825000,14000.0,Diesel,Dealer,Manual,First Owner
Audi A4 35 TDI Premium Plus,2019.0,3256000,17000.0,Diesel,Dealer,Automatic,First Owner
Renault Scala Diesel RxL,2015.0,370000,60000.0,Diesel,Dealer,Manual,First Owner
Chevrolet Beat Diesel LT,2013.0,210000,80000.0,Diesel,Individual,Manual,Second Owner
Skoda Laura Ambiente 1.9 PD,2007.0,175000,,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai Verna 1.6 SX CRDi (O),2012.0,575000,89550.0,Diesel,Individual,Manual,Second Owner
